taskId,taskCategory,taskName,coverageStatus,failureReasonCode,factsState,hasPack,hasQuerySql,targetKind,subReason,recommendedAction
2522,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
10580,hive2postgre,"risk.cal_f_bundlreport_equity",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
31943,hiveTask-2.0,"spdata.pty_name_h",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
34901,oracle2hive,"odata_n_tit.o_pos_otc_position_daily",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
35045,runScript,"kafka_sender.start_TRANS_INS_WIND_CUR_TENOR_service",SCHEDULE_ONLY,,STALE,true,false,none,PACK_NO_SQL_NEED_FACTS_OR_SCHEDULE_ONLY,collect query SQL from szdata OR accept schedule-only
37015,hiveTask-2.0,"spdata.acct_tit_book",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37016,hiveTask-2.0,"spdata.evt_tit_otc_opt_trd",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37017,hiveTask-2.0,"spdata.agt_stat_h",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37018,hiveTask-2.0,"spdata.agt_otc_opt_subor_attr_h",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37020,hiveTask-2.0,"spdata.org_user_role_rela_h",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37021,hiveTask-2.0,"spdata.sum_agt_otc_opt_day_idx",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37022,hiveTask-2.0,"spdata.prd_tit_mkt_quote_info",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37458,hiveTask,"gf_tit.tit_e_TRANS_INSTRUMENT_TAG",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
37460,runScript-2.0,"kafka_sender.start_EOD_INSTRUMENT_TAG_service",SCHEDULE_ONLY,,STALE,true,false,none,PACK_NO_SQL_NEED_FACTS_OR_SCHEDULE_ONLY,collect query SQL from szdata OR accept schedule-only
40858,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
43814,hive2oracle,"crmii.wt_qywx_weekly_report",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
52249,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
60008,hive2postgre,"gfstest.gf_edc_crd_product_details_etf",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
60050,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
63680,oracle2hive,"odata_n_tit.o_pos_otc_position_daily",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
73055,hive2oracle,"src_gfjgj.wt_qywx_cust_tag_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
73353,hiveTask-2.0,"p_chs08_cvt_aml_cstunit",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
73354,hiveTask-2.0,"p_chs08_cvt_aml_productacc",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
76003,runScript-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
76489,hiveTask-2.0,"p_aml_query_cst_unit",SCHEDULE_ONLY,,STALE,true,true,none,NEED_MACHINE_FACTS,machine-facts
77385,hive2postgre,"gfstest.gf_edc_crd_prd_code_name",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
77827,hiveTask-2.0,"p_aml_innerclientid",SCHEDULE_ONLY,,STALE,true,true,none,NEED_MACHINE_FACTS,machine-facts
81102,hive2oracle,"gfjgj.gfopenaccount_elig_info_match_abnormal",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
87956,runScript-2.0,"dm_index_n.wt_gks_restore_vld_dev_record_sy",SCHEDULE_ONLY,,STALE,true,false,none,PACK_NO_SQL_NEED_FACTS_OR_SCHEDULE_ONLY,collect query SQL from szdata OR accept schedule-only
88005,hive2postgre,"gf_app.gks_tel_revst_evt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
88029,oracle2oracle,"gfzqcc.gfopenaccount_elig_info_match_abnormal",SCHEDULE_ONLY,,STALE,true,true,none,NEED_MACHINE_FACTS,machine-facts
89328,runScript-2.0,"dm_index_n.wt_bse_mts_target_client",SCHEDULE_ONLY,,STALE,true,false,none,PACK_NO_SQL_NEED_FACTS_OR_SCHEDULE_ONLY,collect query SQL from szdata OR accept schedule-only
91434,hive2oracle,"gf_otc.trd_transfer_report",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
91741,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
92676,hive2mysql,"Equity.otc_options_contract_info",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
92678,hive2mysql,"Equity.otc_options_plreport_contract",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
92680,hive2mysql,"Equity.otc_options_autocall_obs_info",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
92682,hive2mysql,"Equity.otc_options_event_info",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
92684,hive2mysql,"Equity.otc_options_transfer_info",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
93550,hive2oracle,"网上开户审核奖励 KDHIVE.DM_ECOM_OPENACCOUNT_REWARD",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
95819,hiveTask-2.0,"p_aml_blacklist",SCHEDULE_ONLY,,STALE,true,true,none,NEED_MACHINE_FACTS,machine-facts
96471,hive2oracle,"titans_etl.nds_oversea_listed_opt_quot",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
97915,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
101522,hive2postgre,"a_epa.T_EMP_INCM_MON",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
101526,hive2postgre,"a_epa.T_INS_INCM_STAT_MON",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
103240,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
103241,hiveTask,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
104297,hiveTask,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
104565,hiveTask,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
104586,hive2oracle,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
104938,hive2oracle,"SRC_GFJGJ.CUST_DETAIL_INFO_MON",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
106176,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
106177,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
106178,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
110566,hive2postgre,"a_epa.wt_tcust_marg_comp_stat_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
110678,hive2postgre,"a_epa.wt_tcust_opt_comp_stat_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
110694,hive2postgre,"a_epa.wt_tcust_pd_comp_stat_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
110880,hive2postgre,"a_epa.wt_tcust_mon_data",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
110892,hive2postgre,"a_epa.wt_tincm_comp_stat_anal_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
119130,oracle2hive,"odata_n_tit.d_risk_limit_index_info_f",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
127822,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
128551,hive2postgre,"gf_edc.otc_cust_type_anlz_qtr_rpt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
128598,hive2postgre,"gf_edc.otc_european_vanilla_anlz_week_rpt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
128714,hive2postgre,"gf_edc.otc_autocall_anlz_week_rpt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
129022,hive2postgre,"gf_edc.otc_cust_trd_anlz_rpt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
129078,oracle2hive,"odata_n_tit.d_risk_quick_check_log_f",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
131072,hive2postgre,"gf_edc.otc_autocall_anlz_mon_rpt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
134035,hive2mysql,"dm_ctms.tidb_ctms_sys_user_roles",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
134752,hive2oracle,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
136594,sparkIndex,"dm_crd_n.wt_crd_newin_cust_rank_s",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
137742,hive2postgre,"gf_app.wt_oact_appr_income_details",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
138504,hive2mysql,"Equity.swap_contract",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
138512,hive2mysql,"Equity.swap_lifecycle",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
138519,hive2mysql,"Equity.swap_leg",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
138522,hive2mysql,"Equity.swap_underlying",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
138527,hive2mysql,"Equity.swap_profit",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
138529,hive2mysql,"Equity.swap_transfer",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
139096,hive2mysql,"bd_dm_otc.opt_cumulator_schd",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
139953,RdpTask,"STOP_bd_ctms_sys_user_roles",SCHEDULE_ONLY,,STALE,true,false,none,PACK_NO_SQL_NEED_FACTS_OR_SCHEDULE_ONLY,collect query SQL from szdata OR accept schedule-only
139957,RdpTask,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
140660,hive2postgre,"gf_edc.micro_strg_backup",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
140732,hive2postgre,"gf_edc.k_cos_cuacct",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
143666,hiveTask,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
143996,hiveTask,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
143997,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
144222,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
144231,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
144417,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
144553,hiveTask-2.0,"dm_mast_n.news_fxr_cfets_quot_grp01",SCHEDULE_ONLY,,STALE,true,true,none,NEED_MACHINE_FACTS,machine-facts
144554,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
144757,hiveTask-2.0,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
146451,hive2mysql,"bd_dm_otc.otc_comp_dura_chg_evt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
146711,hive2oracle,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
147871,HttpTask,"httptask.wt_gks_weekly_report_lwy",SCHEDULE_ONLY,,STALE,true,false,none,PACK_NO_SQL_NEED_FACTS_OR_SCHEDULE_ONLY,collect query SQL from szdata OR accept schedule-only
147885,hive2mysql,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
149961,hiveTask-2.0,"pdata_nds.d_ref_ctpty_auth_busi_f.py",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
150140,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
150174,hive2mysql,"goats.ctpty_infos",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
150336,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
150507,sparkIndex,"dm_co_n.wt_digi_screen_org_oth_index_mon_s",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
150768,hiveTask-2.0,"PDATA_NDS.TRD_OTC_CONTR_PROPS",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
151145,sparkIndex,"dm_rsk_n.comp_marg_acct_info",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
152249,hive2oracle,"gf_otc.ref_instrument_pd",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
152252,hive2oracle,"gf_otc.ref_otc_option_deal_pd",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
155696,hive2mysql,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
157554,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
157665,hive2mysql,"tidb_tidbt2_wm.push_crd_newin_cust_rank",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
157808,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
158048,hive2mysql,"bd_dm_otc.otc_sales_para_detail",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
158050,hive2mysql,"bd_dm_otc.otc_sales_daily_report",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
158052,hive2mysql,"bd_dm_otc.otc_inr_sale_daily_rpt",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
158053,hive2mysql,"bd_dm_otc.otc_inr_sale_para",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
158273,sparkIndex,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
158480,sparkIndex,"dm_index_n.index_grp1_IncomeMomIncrsRate_FullCali_AstPkgRela_Qtr",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
159455,sparkIndex,"dm_co_n.dm_co_algo_jg_type_stati",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
159821,sparkIndex,"dm_co_n.dm_co_algo_sf_type_stati",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
160518,sparkIndex,"dm_co_n.dm_co_algo_org_hier_stati",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
160786,sparkIndex,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
161845,sparkIndex,"dm_index_n.index_grp3_cust_org_emp_asset_bef_year_gr_mth",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
161848,sparkIndex,"dm_index_n.index_grp3_cust_org_emp_asset_aft_year_gr_mth",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
164815,hive2postgre,"gf_edc.wt_dm_co_blk_trd_cms_details_day",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
165402,hiveTask-2.0,"p_aml_datacheck",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
165792,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
167435,hive2mysql,"gf_otc.option_parameter_view_pb",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
167438,hive2mysql,"gf_otc.option_subject_view_pb",SCHEDULE_ONLY,,STALE,true,true,structured,NEED_MACHINE_FACTS,machine-facts
169648,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
169650,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
169662,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
174058,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
174119,hive2postgre,"a_epa.taum_cust_fort_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
174165,hive2postgre,"a_epa.taum_cust_stat_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
174788,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
174871,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
174873,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
174875,hive2postgre,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
176278,hive2postgre,"a_epa.taum_cust_rela_comm_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
176288,hive2postgre,"a_epa.taum_cust_rela_csfc_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
176290,hive2postgre,"a_epa.taum_cust_rela_fort_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
176292,hive2postgre,"a_epa.taum_cust_rela_opt_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
176826,hive2postgre,"a_epa.taum_cust_stat_rela_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
177015,hive2postgre,"a_epa.taum_cust_rela_oth_incm_mon",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
177768,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
177769,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
177770,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
177771,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
178933,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
179236,kyuubiTask,"features.indv_cust_businessoffice_staff_label_mon.grp3_cust_org_emp_std_ast_bef_covt_mth_apd_tag074443733_test",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
179301,kyuubiTask,"features.indv_cust_businessoffice_staff_label_mon.grp3_cust_org_emp_std_ast_aft_covt_mth_apd",SCHEDULE_ONLY,,STALE,true,true,bare_string,NEED_FACTS_AND_TARGET_SCHEMA,machine-facts + supplement RDBMS/StarRocks target schema
180425,hive2mysql,"gfedw.fin_gf_fi_quot_stock",COLLECTION_FAILED,SCHEMA_UNRESOLVED,LEGACY_NOT_L1,true,true,bare_string,SCHEMA_UNRESOLVED,supplement target table DDL/schema in RDBMS pack
180433,sparkIndex,"",SCHEDULE_ONLY,,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
180442,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
180457,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
181005,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
181929,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
181930,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
181931,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
181932,MISSING_PACK,"",COLLECTION_FAILED,FACTS_UNAVAILABLE,STALE,false,false,none,MISSING_PACK,collect-input-pack-from-cache
