"左任务","右任务","加权相似度","共同输入物理身份","共同输入表"
"188414","188419","0.938574","dataset:ed73155a54f70968d28d0804f05815372a9c4f92261f543595954ad6d85bd339;dataset:c1ede125763fd62d9cc7d2651fdabe63efb2142c7ff2ac96282912ec816a7ea3;dataset:7cf316082e22f46465f66eff57e6ac8c4e6a743c8d291269becf964eaf810b1f;dataset:824561731968c71976e1e6b3542e83847685bad4aa4d8e806ecc0826a5262fa8;dataset:48cf200482cbbce15351f667e210e46c6915b786d8cdce9fb21084159de06618;dataset:568acaa46277d981c1ef7345e752c0d77fd9cc40d0fe4ab74fd1c017418869e3;dataset:10f28afe91fce800bc28bd1284fb5a6e56872561417659fe34d295d9208633a6;dataset:1e6cf23776c4618e714807ff55f3786392d8d905c4d1bd5838d81471640fdcaf;dataset:e540bdd02612b37dc6b05f07dabd442fd9356770d8ab467a4c1b4efb68de742d;dataset:4a3be1ba0a0f23f4ed401dec48bd2eb2a4583cf398c911f45e27eed1f60bbaef;dataset:726b4be35719ce0de22dde75c4b5a2c4c6b34cfe2309ef6c4d53fc2d03be6701","pdata_nds.pos_position_daily;pdata_nds.ref_book;pdata_nds.ref_counterparty;pdata_nds.bundle_margin_daily_result;pdata_nds.trd_otc_trade;pdata_nds.trd_otc_contr_report;pdata_nds.trd_transfer;pdata_nds.ref_fast_trs;pdata_nds.ref_fast_trs_leg;pdata_nds.pos_fast_trs_leg_valuation;pdata_nds.pos_fast_trs_leg_his_pos"
"188414","188424","1.000000","dataset:ed73155a54f70968d28d0804f05815372a9c4f92261f543595954ad6d85bd339;dataset:c1ede125763fd62d9cc7d2651fdabe63efb2142c7ff2ac96282912ec816a7ea3;dataset:7cf316082e22f46465f66eff57e6ac8c4e6a743c8d291269becf964eaf810b1f;dataset:824561731968c71976e1e6b3542e83847685bad4aa4d8e806ecc0826a5262fa8;dataset:48cf200482cbbce15351f667e210e46c6915b786d8cdce9fb21084159de06618;dataset:568acaa46277d981c1ef7345e752c0d77fd9cc40d0fe4ab74fd1c017418869e3;dataset:10f28afe91fce800bc28bd1284fb5a6e56872561417659fe34d295d9208633a6;dataset:1e6cf23776c4618e714807ff55f3786392d8d905c4d1bd5838d81471640fdcaf;dataset:e540bdd02612b37dc6b05f07dabd442fd9356770d8ab467a4c1b4efb68de742d;dataset:4a3be1ba0a0f23f4ed401dec48bd2eb2a4583cf398c911f45e27eed1f60bbaef;dataset:726b4be35719ce0de22dde75c4b5a2c4c6b34cfe2309ef6c4d53fc2d03be6701","pdata_nds.pos_position_daily;pdata_nds.ref_book;pdata_nds.ref_counterparty;pdata_nds.bundle_margin_daily_result;pdata_nds.trd_otc_trade;pdata_nds.trd_otc_contr_report;pdata_nds.trd_transfer;pdata_nds.ref_fast_trs;pdata_nds.ref_fast_trs_leg;pdata_nds.pos_fast_trs_leg_valuation;pdata_nds.pos_fast_trs_leg_his_pos"
"188414","188429","0.938574","dataset:ed73155a54f70968d28d0804f05815372a9c4f92261f543595954ad6d85bd339;dataset:c1ede125763fd62d9cc7d2651fdabe63efb2142c7ff2ac96282912ec816a7ea3;dataset:7cf316082e22f46465f66eff57e6ac8c4e6a743c8d291269becf964eaf810b1f;dataset:824561731968c71976e1e6b3542e83847685bad4aa4d8e806ecc0826a5262fa8;dataset:48cf200482cbbce15351f667e210e46c6915b786d8cdce9fb21084159de06618;dataset:568acaa46277d981c1ef7345e752c0d77fd9cc40d0fe4ab74fd1c017418869e3;dataset:10f28afe91fce800bc28bd1284fb5a6e56872561417659fe34d295d9208633a6;dataset:1e6cf23776c4618e714807ff55f3786392d8d905c4d1bd5838d81471640fdcaf;dataset:e540bdd02612b37dc6b05f07dabd442fd9356770d8ab467a4c1b4efb68de742d;dataset:4a3be1ba0a0f23f4ed401dec48bd2eb2a4583cf398c911f45e27eed1f60bbaef;dataset:726b4be35719ce0de22dde75c4b5a2c4c6b34cfe2309ef6c4d53fc2d03be6701","pdata_nds.pos_position_daily;pdata_nds.ref_book;pdata_nds.ref_counterparty;pdata_nds.bundle_margin_daily_result;pdata_nds.trd_otc_trade;pdata_nds.trd_otc_contr_report;pdata_nds.trd_transfer;pdata_nds.ref_fast_trs;pdata_nds.ref_fast_trs_leg;pdata_nds.pos_fast_trs_leg_valuation;pdata_nds.pos_fast_trs_leg_his_pos"
"188419","188424","0.938574","dataset:ed73155a54f70968d28d0804f05815372a9c4f92261f543595954ad6d85bd339;dataset:c1ede125763fd62d9cc7d2651fdabe63efb2142c7ff2ac96282912ec816a7ea3;dataset:7cf316082e22f46465f66eff57e6ac8c4e6a743c8d291269becf964eaf810b1f;dataset:824561731968c71976e1e6b3542e83847685bad4aa4d8e806ecc0826a5262fa8;dataset:48cf200482cbbce15351f667e210e46c6915b786d8cdce9fb21084159de06618;dataset:568acaa46277d981c1ef7345e752c0d77fd9cc40d0fe4ab74fd1c017418869e3;dataset:10f28afe91fce800bc28bd1284fb5a6e56872561417659fe34d295d9208633a6;dataset:1e6cf23776c4618e714807ff55f3786392d8d905c4d1bd5838d81471640fdcaf;dataset:e540bdd02612b37dc6b05f07dabd442fd9356770d8ab467a4c1b4efb68de742d;dataset:4a3be1ba0a0f23f4ed401dec48bd2eb2a4583cf398c911f45e27eed1f60bbaef;dataset:726b4be35719ce0de22dde75c4b5a2c4c6b34cfe2309ef6c4d53fc2d03be6701","pdata_nds.pos_position_daily;pdata_nds.ref_book;pdata_nds.ref_counterparty;pdata_nds.bundle_margin_daily_result;pdata_nds.trd_otc_trade;pdata_nds.trd_otc_contr_report;pdata_nds.trd_transfer;pdata_nds.ref_fast_trs;pdata_nds.ref_fast_trs_leg;pdata_nds.pos_fast_trs_leg_valuation;pdata_nds.pos_fast_trs_leg_his_pos"
"188424","188429","0.938574","dataset:ed73155a54f70968d28d0804f05815372a9c4f92261f543595954ad6d85bd339;dataset:c1ede125763fd62d9cc7d2651fdabe63efb2142c7ff2ac96282912ec816a7ea3;dataset:7cf316082e22f46465f66eff57e6ac8c4e6a743c8d291269becf964eaf810b1f;dataset:824561731968c71976e1e6b3542e83847685bad4aa4d8e806ecc0826a5262fa8;dataset:48cf200482cbbce15351f667e210e46c6915b786d8cdce9fb21084159de06618;dataset:568acaa46277d981c1ef7345e752c0d77fd9cc40d0fe4ab74fd1c017418869e3;dataset:10f28afe91fce800bc28bd1284fb5a6e56872561417659fe34d295d9208633a6;dataset:1e6cf23776c4618e714807ff55f3786392d8d905c4d1bd5838d81471640fdcaf;dataset:e540bdd02612b37dc6b05f07dabd442fd9356770d8ab467a4c1b4efb68de742d;dataset:4a3be1ba0a0f23f4ed401dec48bd2eb2a4583cf398c911f45e27eed1f60bbaef;dataset:726b4be35719ce0de22dde75c4b5a2c4c6b34cfe2309ef6c4d53fc2d03be6701","pdata_nds.pos_position_daily;pdata_nds.ref_book;pdata_nds.ref_counterparty;pdata_nds.bundle_margin_daily_result;pdata_nds.trd_otc_trade;pdata_nds.trd_otc_contr_report;pdata_nds.trd_transfer;pdata_nds.ref_fast_trs;pdata_nds.ref_fast_trs_leg;pdata_nds.pos_fast_trs_leg_valuation;pdata_nds.pos_fast_trs_leg_his_pos"
"135361","135663","1.000000","dataset:3f5272bfe7d539468c3b827c913019d73041608c8161219f8683b2fd1c43278f;dataset:25f80aa6e6f8016c83130a052766bd0436b78145ff59501821c33c20b76c3057;dataset:6fe25163880c746448571f127e3e774ec3d12233239487215a34281dfd0dbdfa;dataset:9a815b7386d275ff418f55088b3a6ba420808c198f6dbdc5dbf890eea4c0b2b3","pdata_n.t05_oao_ord_log;pdata_nds.oao_cust_oact_analyze_detail;pdata_n.t98_cust_indv_cust_base_info;pdata_nds.open_acct_penal"
"144127","144146","1.000000","dataset:2b9926f55d4c8adc7ead270f045db7f06500eeb06cc37a4a2e11c688a988b06f;dataset:2501f5a291416100ad96a7feaf58a1278347b6856d1057cf96e832af3e9bc362","pdata_news_n.t02_idx_compnt_wght;pdata_news_n.t02_idx_compnt_wght_ext"
"226278","234860","1.000000","dataset:1b3a86642e6b5989a75b3227a3329ed7e6e733e5fcc5a858da15b03d80bbbe92;dataset:aa5540faf887495a4279fe60e4d7166d1473a0b8451ae441aee46744690ea26c;dataset:155afbfc3829807ec905efb012ebd2ddf5e722d44c3dc19ef8522bf5512b65bf;dataset:fc30c3ed3578ed9a504bff5d82143ac6b5a910e9d4bf2e5ccfe88d7631b01ffa;dataset:d808430753d3982ff20cb188b28c854d73facc1eacce6f3bcbeb0963843847b5;dataset:45635cb16c697e46609cc2782041305b3ebf12e083b46821d5c83bb2384ec5f9;dataset:fc41a3595b32b3124fcec5810020fcfc8b91e005d436132040b528294a7ccda0;dataset:4d1ed36c03116b0019d447314bebcf5b09ba3901a14e0a98e5e6e2890ffad6ad;dataset:66ab1239f62091d31cdfc32b480ef587f587e8f174fe8564cf0232cf4a6e23fe","pdata_n.t01_crm_ofst_oact_cust_div;dm_index_n.prdcust_mng_prd_ext_rela;dm_index_n.grp_tag_news_secu_prd_ast_clas;dm_index_n.buyr_investment_adviser_sale_rela_mon;dm_index_n.cust_prd_ret_info_pntra_slice_tag;pdata_n.t03_fap_firm_comb_hold_info;dm_index_n.aum_wqj_prd_calc_as_grp_day;dm_index_n.index_grp3_tnramt_cros_bordchremstrd_tdy;dm_index_n.ty_cust_mid"
"160773","160780","0.761111","dataset:6ebabb447f462a09ed915b5632b2638807e7870ada3725edaa3f3361364cff0e;dataset:caf9cea87b50cd501bad956af223e7dffd916ec548fdf108faf6c2b6f14cddbe;dataset:2dc3066e6f1c74e59713b742b5f72952709fbd59dd22ff8ebde6f0096924e159","pdata_nds.om_flip_new_orgid;dm_index_n.index_grp3_compscal_otcderi_cs_mthapd;dm_index_n.index_grp3_org_emp_cstdprd_avgast_aum_mon"
"150221","153067","0.729344","dataset:8ad73f74a033c26b0991f94f7dac064cc3137aa0b74aea94b04ad9219f923c1f;dataset:bb21f92858c03e21124d52840b292d9f6bfad52f0a6237aa168cf93328a59c05","dm_index_n.hold_def_daily_dict_stock;pdata_pcav_n.mid_sta_acs_single_stock_daily_profit"
"153067","164123","0.729344","dataset:8ad73f74a033c26b0991f94f7dac064cc3137aa0b74aea94b04ad9219f923c1f;dataset:bb21f92858c03e21124d52840b292d9f6bfad52f0a6237aa168cf93328a59c05","dm_index_n.hold_def_daily_dict_stock;pdata_pcav_n.mid_sta_acs_single_stock_daily_profit"
"153067","167963","0.729344","dataset:8ad73f74a033c26b0991f94f7dac064cc3137aa0b74aea94b04ad9219f923c1f;dataset:bb21f92858c03e21124d52840b292d9f6bfad52f0a6237aa168cf93328a59c05","dm_index_n.hold_def_daily_dict_stock;pdata_pcav_n.mid_sta_acs_single_stock_daily_profit"
"153067","184842","0.729344","dataset:8ad73f74a033c26b0991f94f7dac064cc3137aa0b74aea94b04ad9219f923c1f;dataset:bb21f92858c03e21124d52840b292d9f6bfad52f0a6237aa168cf93328a59c05","dm_index_n.hold_def_daily_dict_stock;pdata_pcav_n.mid_sta_acs_single_stock_daily_profit"
"187699","187725","1.000000","dataset:73bd93e55d35a8c1b6b33b19d2ee2477bff9f3bf87ed5a756c263586c7cb6d00;dataset:4c3df2c4d8799c0eed1e90d382f7a698feeb87ba80b9d2c245f196c2e73ab3a2;dataset:0cd220c3c3a1385e548df3751af211eab98129c2a44e12e266b2e3cdffecb3d6;dataset:33203a96cfaa12fdb4bfdd99b33ba1bb7f58451f60cd563f0aa73f1e39fa817e","dm_index_n.index_grp2_std_ast_aft_covt_year_apd;pdata_n.t05_cust_ast_pkg_rela_adj_proc;pdata_n.t05_cust_ast_pkg_rela_adj_proc_det;pdata_n.t05_cust_rela_bat_adj_chg_evt"
"167458","167463","1.000000","dataset:bb21f92858c03e21124d52840b292d9f6bfad52f0a6237aa168cf93328a59c05;dataset:aaa9c3b92fa74e856d5aa3f6e89c1433eb576fff89cdbb2058ec87c7a5668197","pdata_pcav_n.mid_sta_acs_single_stock_daily_profit;pdata_pcav_n.mid_sta_acs_single_fund_daily_profit"
"167458","167466","1.000000","dataset:bb21f92858c03e21124d52840b292d9f6bfad52f0a6237aa168cf93328a59c05;dataset:aaa9c3b92fa74e856d5aa3f6e89c1433eb576fff89cdbb2058ec87c7a5668197","pdata_pcav_n.mid_sta_acs_single_stock_daily_profit;pdata_pcav_n.mid_sta_acs_single_fund_daily_profit"
"167463","167466","1.000000","dataset:bb21f92858c03e21124d52840b292d9f6bfad52f0a6237aa168cf93328a59c05;dataset:aaa9c3b92fa74e856d5aa3f6e89c1433eb576fff89cdbb2058ec87c7a5668197","pdata_pcav_n.mid_sta_acs_single_stock_daily_profit;pdata_pcav_n.mid_sta_acs_single_fund_daily_profit"
"150790","175990","0.611063","dataset:aaa49c4d55afcbcf9fbcb4775d84fa23582e18e485f1a08b7289391adc7dd2cb;dataset:ee70e2cdd71d350031b2f4a1e6e2e1f1e22c13f4265c002a8e70a5ace547f60c;dataset:6bb80efc251b793f1930bb95ca4ce558523fe785986ae2f0d13e547b0935a9a0","pdata_n.t98_sb_tit_day_hold_indx;pdata_n.t98_sb_otc_opt_sub_trd_prcg_indx;pdata_n.t98_sb_otc_opt_comp_info"
"150790","176827","0.611063","dataset:aaa49c4d55afcbcf9fbcb4775d84fa23582e18e485f1a08b7289391adc7dd2cb;dataset:ee70e2cdd71d350031b2f4a1e6e2e1f1e22c13f4265c002a8e70a5ace547f60c;dataset:6bb80efc251b793f1930bb95ca4ce558523fe785986ae2f0d13e547b0935a9a0","pdata_n.t98_sb_tit_day_hold_indx;pdata_n.t98_sb_otc_opt_sub_trd_prcg_indx;pdata_n.t98_sb_otc_opt_comp_info"
"150790","181058","0.611063","dataset:aaa49c4d55afcbcf9fbcb4775d84fa23582e18e485f1a08b7289391adc7dd2cb;dataset:ee70e2cdd71d350031b2f4a1e6e2e1f1e22c13f4265c002a8e70a5ace547f60c;dataset:6bb80efc251b793f1930bb95ca4ce558523fe785986ae2f0d13e547b0935a9a0","pdata_n.t98_sb_tit_day_hold_indx;pdata_n.t98_sb_otc_opt_sub_trd_prcg_indx;pdata_n.t98_sb_otc_opt_comp_info"
"175990","181058","1.000000","dataset:aaa49c4d55afcbcf9fbcb4775d84fa23582e18e485f1a08b7289391adc7dd2cb;dataset:ee70e2cdd71d350031b2f4a1e6e2e1f1e22c13f4265c002a8e70a5ace547f60c;dataset:6bb80efc251b793f1930bb95ca4ce558523fe785986ae2f0d13e547b0935a9a0;dataset:4337c322651c4d1def43ab87c6607ada3aff3c5fba9ab3c29ce2bab4768109d3","pdata_n.t98_sb_tit_day_hold_indx;pdata_n.t98_sb_otc_opt_sub_trd_prcg_indx;pdata_n.t98_sb_otc_opt_comp_info;pdata_n.t98_otc_opt_comp_sub_trd_pal_sum"
"150790","176831","0.644910","dataset:ee70e2cdd71d350031b2f4a1e6e2e1f1e22c13f4265c002a8e70a5ace547f60c;dataset:6bb80efc251b793f1930bb95ca4ce558523fe785986ae2f0d13e547b0935a9a0","pdata_n.t98_sb_otc_opt_sub_trd_prcg_indx;pdata_n.t98_sb_otc_opt_comp_info"
"150790","176839","0.644910","dataset:ee70e2cdd71d350031b2f4a1e6e2e1f1e22c13f4265c002a8e70a5ace547f60c;dataset:6bb80efc251b793f1930bb95ca4ce558523fe785986ae2f0d13e547b0935a9a0","pdata_n.t98_sb_otc_opt_sub_trd_prcg_indx;pdata_n.t98_sb_otc_opt_comp_info"
"176831","176839","1.000000","dataset:ee70e2cdd71d350031b2f4a1e6e2e1f1e22c13f4265c002a8e70a5ace547f60c;dataset:6bb80efc251b793f1930bb95ca4ce558523fe785986ae2f0d13e547b0935a9a0","pdata_n.t98_sb_otc_opt_sub_trd_prcg_indx;pdata_n.t98_sb_otc_opt_comp_info"
"151652","164124","1.000000","dataset:82cd3e5a47cdc49571e969b4347b4843f5fe7c2c9e071e70103840e82739a30d;dataset:02d7f752b9686f57ce2748643a9306db846b82d8b8b69e440b8c71d5401cfbe7","pdata_pcav_n.mid_sta_acs_single_opt_daily_profit;dm_index_n.hold_def_daily_dict_opt"
"151652","170348","1.000000","dataset:82cd3e5a47cdc49571e969b4347b4843f5fe7c2c9e071e70103840e82739a30d;dataset:02d7f752b9686f57ce2748643a9306db846b82d8b8b69e440b8c71d5401cfbe7","pdata_pcav_n.mid_sta_acs_single_opt_daily_profit;dm_index_n.hold_def_daily_dict_opt"
"164124","170348","1.000000","dataset:82cd3e5a47cdc49571e969b4347b4843f5fe7c2c9e071e70103840e82739a30d;dataset:02d7f752b9686f57ce2748643a9306db846b82d8b8b69e440b8c71d5401cfbe7","pdata_pcav_n.mid_sta_acs_single_opt_daily_profit;dm_index_n.hold_def_daily_dict_opt"
"158480","189181","1.000000","dataset:b069a409e68651d376373b45eb2d143c9094e27af57e41e53aa0b4b58cac9bbc;dataset:dbaf72a3b76555923595759f02de9eb33dfc8f05eb0e65e634ca78406bddf401;dataset:b58dc64ed84a30ec68171fbd260832f3811c8deb2395f122c2f8d162bbae4410;dataset:f48b59db1e6942a379fa6aaafacc836d7733c31a74218477123eecf0649ac60c;dataset:6778a04e93ce19609baf40bfb1b047e3e331756c06fa4d97a6f73ef0c83be69d;dataset:95ac1a0b808c13ad5f417d49c32eafa2b6c3e46bdfc558d1248fab8495cf1367;dataset:998b8689c3e15fa6d4468c75781e71032c5903da7444e5fa02e6f1563a7ee3f3;dataset:7ca85ea71d25cbae594da5de62e25f3d4eaa9c1383e4581b49ccf5931a100e56;dataset:87c9efdb8b654f46b22346b6140a243ccdd677d945fa4b4f2a1f1360addc5272;dataset:33c1a08d94d325dbf81eebf4bd566eea2a1c65327022c38e61d1e14aff87055b","dm_index_n.index_grp1_apdstdast_examcoefcovtpst_astlt10ttsd_mth;dm_index_n.grp_tag_client_aum_perf_exam;dm_index_n.index_grp1_cust_incm_allcali_mth_all;dm_index_n.index_grp2_emp_inr_incm_spaseat_mth;dm_index_n.index_grp3_cust_pd_emp_prdincome_nothselcond_tdy;dm_index_n.index_grp3_cust_prd_emp_income_nwsincome_astpkgrela_tdy;dm_index_n.index_grp3_cust_prd_emp_income_nwsincome_aumdevrela_tdy;dm_index_n.index_grp2_cust_emp_incm_plfmvabusi_aum_tdy_all;dm_index_n.index_grp1_emp_income_cs_mth_all;pdata_n.t98_cust_refin_intr_dect_rwd"
"184973","184974","1.000000","dataset:dbaf72a3b76555923595759f02de9eb33dfc8f05eb0e65e634ca78406bddf401;dataset:eb562807a7882986540902089d6bddf23080be6cf8c4194e9797f92531eec38a","dm_index_n.grp_tag_client_aum_perf_exam;dm_index_n.index_grp2_cust_stdast_covtpst_examapp_mth"
"184973","235871","1.000000","dataset:dbaf72a3b76555923595759f02de9eb33dfc8f05eb0e65e634ca78406bddf401;dataset:eb562807a7882986540902089d6bddf23080be6cf8c4194e9797f92531eec38a","dm_index_n.grp_tag_client_aum_perf_exam;dm_index_n.index_grp2_cust_stdast_covtpst_examapp_mth"
"184973","235878","1.000000","dataset:dbaf72a3b76555923595759f02de9eb33dfc8f05eb0e65e634ca78406bddf401;dataset:eb562807a7882986540902089d6bddf23080be6cf8c4194e9797f92531eec38a","dm_index_n.grp_tag_client_aum_perf_exam;dm_index_n.index_grp2_cust_stdast_covtpst_examapp_mth"
"184974","235871","1.000000","dataset:dbaf72a3b76555923595759f02de9eb33dfc8f05eb0e65e634ca78406bddf401;dataset:eb562807a7882986540902089d6bddf23080be6cf8c4194e9797f92531eec38a","dm_index_n.grp_tag_client_aum_perf_exam;dm_index_n.index_grp2_cust_stdast_covtpst_examapp_mth"
"184974","235878","1.000000","dataset:dbaf72a3b76555923595759f02de9eb33dfc8f05eb0e65e634ca78406bddf401;dataset:eb562807a7882986540902089d6bddf23080be6cf8c4194e9797f92531eec38a","dm_index_n.grp_tag_client_aum_perf_exam;dm_index_n.index_grp2_cust_stdast_covtpst_examapp_mth"
"235871","235878","1.000000","dataset:dbaf72a3b76555923595759f02de9eb33dfc8f05eb0e65e634ca78406bddf401;dataset:eb562807a7882986540902089d6bddf23080be6cf8c4194e9797f92531eec38a","dm_index_n.grp_tag_client_aum_perf_exam;dm_index_n.index_grp2_cust_stdast_covtpst_examapp_mth"
"200030","200078","1.000000","dataset:824561731968c71976e1e6b3542e83847685bad4aa4d8e806ecc0826a5262fa8;dataset:27def007eb10bdb3b1aad5f4d28889b59737ab2f95da1abdd670fb4b42258397;dataset:146cbb3960f74f9a7e663963929f07dde8c13d8344697768fd6effb460dde0e9;dataset:a1eb5dbfa0dbe90d9bcaa22959b8e1f1362a38b015278f0ccf7b90334f9c875b;dataset:f4d2d3266c03919941921c3ca6cc18aca26fed40387a5ffc79febbb34f3bdbc6;dataset:7b6ef09621f7f8551461f9085a8954a235c57dd5feb5a9b27d3f6bfb239c7faf","pdata_nds.bundle_margin_daily_result;pdata_nds.margin_acct_current_balance;pdata_nds.margin_plan;pdata_nds.bundle_margin_underlying_type;pdata_nds.margin_bundle_acct;pdata_nds.bundle_daily_contr_param"
"206952","236759","1.000000","dataset:824561731968c71976e1e6b3542e83847685bad4aa4d8e806ecc0826a5262fa8;dataset:01db5c57b00cfc35887be333f5773d9cb54aeee220559ed9084cd6059b2ccf81;dataset:82c9c80f072cec624b92b9b8809314be97bb821a3b5afa5aabc48b154b81abe1;dataset:e0cde838ceb25bb3d9a68e71e16b5f02d8de9b49b19b4924a3d01f5d3ee141a6","pdata_nds.bundle_margin_daily_result;pdata_nds.capital_acct_daily_balance;pdata_nds.capital_acct_current_balance;dm_rsk_n.otc_cutp_base_info"
"199809","199817","0.748202","dataset:18b6abc73cc5fb46123c781aa0faa0985007756869875f09f27fc221f1d292b3;dataset:9e36b8882dfea5f895d0bbe950afdb26ad5019d582976506989f5db7589efc9a;dataset:25290dfa391a7de0418b4e38cd1d50778ada8b7e467ed56e41fde8a462a41a4c;dataset:ee746b107490cafeb017d502bf8baf3cadd993c339f0a3231cf76ac7694a9271","dm_index_n.index_grp1_income_exam_pqtrastendastpkgrela_mth_retandorgcntr;pdata_n.t98_brch_team_men_det;pdata_n.t98_brch_team_info;pdata_n.t04_emp_inr_list_det"
"176548","188171","1.000000","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:7f33fce00fe826fef16f7e86964fc9c519ad42318453438e33ad95ec850ce1e6;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:1c4b7abf9bb6991e0b08c3d4cc7edb30dd6654748f890ad35a9bb0c073487423","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_vola_cate_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_undrl_data_lbr"
"178749","178769","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178749","183831","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178749","183844","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178766","178769","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178766","183831","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178766","183844","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178769","183769","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178769","183777","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178769","183817","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178769","183820","0.769938","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
"178769","183831","1.000000","dataset:ebe7b81d4e802129ab4551ebaf68dbb9f4e25312ec8e62d418dc5b3f63dcf3be;dataset:4c9d4e981622156e2b51ff90e133962989ffedad3e1c21e11cacd426efb97c74;dataset:65a7e70914ebca5c44103b4cac0edc510ce5860b53e1ce13865fb217aed9c729","pdata_news_n.t02_fin_fctr_def;pdata_news_n.t02_fin_fctr_data;pdata_news_n.t02_fin_fctr_term_stru_def"
