consumerTaskId,readOccurrenceId,table,status,candidateTaskIds,candidateCount,confirmedCount,partitionStatuses,gapReasons
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b0.tt0.t1.read.a","dm_index_n.grp_tag_client_cust_typ","FULLY_CONFIRMED","98519","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b0.tt0.t3.read.grp_tag_client_cust_stat","dm_index_n.grp_tag_client_cust_stat","FULLY_CONFIRMED","95340","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b0.tt0.t4.read.index_grp1_endopenrighdate_inclhisopen","dm_index_n.index_grp1_endopenrighdate_inclhisopen","FULLY_CONFIRMED","193247","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b0.tt0.t6.a.read.grp_tag_client_risk_lvl","dm_index_n.grp_tag_client_risk_lvl","FULLY_CONFIRMED","98520","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b0.tt0.t7.a.read.grp_tag_client_inve_kind","dm_index_n.grp_tag_client_inve_kind","CANDIDATE_ONLY","96844","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b0.tt0.t8.a.read.grp_tag_client_briefest_ivst_term","dm_index_n.grp_tag_client_briefest_ivst_term","CANDIDATE_ONLY","96843","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b0.tt0.t9.read.index_grp_ytj_app_start_days_last_30d","dm_index_n.index_grp_ytj_app_start_days_last_30d","FULLY_CONFIRMED","98677","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t1.read.a","dm_index_n.grp_tag_client_cust_typ","FULLY_CONFIRMED","98519","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t3.read.grp_tag_client_cust_stat","dm_index_n.grp_tag_client_cust_stat","FULLY_CONFIRMED","95340","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t4.read.grp_tag_client_is_elig_std_covt_bond","dm_index_n.grp_tag_client_is_elig_std_covt_bond","FULLY_CONFIRMED","119797","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t5.read.grp_tag_client_is_open_covt_bond_righ","dm_index_n.grp_tag_client_is_open_covt_bond_righ","FULLY_CONFIRMED","99839","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t6.a.read.grp_tag_client_risk_lvl","dm_index_n.grp_tag_client_risk_lvl","FULLY_CONFIRMED","98520","1","1","CONFIRMED",""
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t7.a.read.grp_tag_client_inve_kind","dm_index_n.grp_tag_client_inve_kind","CANDIDATE_ONLY","96844","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t8.a.read.grp_tag_client_briefest_ivst_term","dm_index_n.grp_tag_client_briefest_ivst_term","CANDIDATE_ONLY","96843","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"206467","task:206467:statement:0:relation:root.casttable.tt.setop.b1.tt0.t9.read.index_grp_ytj_app_start_days_last_30d","dm_index_n.index_grp_ytj_app_start_days_last_30d","FULLY_CONFIRMED","98677","1","1","CONFIRMED",""
"206482","task:206482:statement:0:relation:root.casttable.cd.a.read.t98_our_cutp_grant_occp_det","spdata_n.t98_our_cutp_grant_occp_det","FULLY_CONFIRMED","216526","1","1","CONFIRMED",""
"206482","task:206482:statement:0:relation:root.casttable.cd.b.read.t99_risk_grant_type_rel_ref","spdata_n.t99_risk_grant_type_rel_ref","FULLY_CONFIRMED","218212","1","1","CONFIRMED",""
"206510","task:206510:statement:0:relation:root.casttable.tt0.t1.read.a","dm_index_n.grp_tag_client_cust_typ","FULLY_CONFIRMED","98519","1","1","CONFIRMED",""
"206510","task:206510:statement:0:relation:root.casttable.tt0.t3.read.grp_tag_client_cust_stat","dm_index_n.grp_tag_client_cust_stat","FULLY_CONFIRMED","95340","1","1","CONFIRMED",""
"206510","task:206510:statement:0:relation:root.casttable.tt0.t4.read.grp_tag_client_is_elig_std_covt_bond","dm_index_n.grp_tag_client_is_elig_std_covt_bond","FULLY_CONFIRMED","119797","1","1","CONFIRMED",""
"206510","task:206510:statement:0:relation:root.casttable.tt0.t5.read.grp_tag_client_is_open_covt_bond_righ","dm_index_n.grp_tag_client_is_open_covt_bond_righ","FULLY_CONFIRMED","99839","1","1","CONFIRMED",""
"206510","task:206510:statement:0:relation:root.casttable.tt0.t6.a.read.grp_tag_client_risk_lvl","dm_index_n.grp_tag_client_risk_lvl","FULLY_CONFIRMED","98520","1","1","CONFIRMED",""
"206510","task:206510:statement:0:relation:root.casttable.tt0.t7.a.read.grp_tag_client_inve_kind","dm_index_n.grp_tag_client_inve_kind","CANDIDATE_ONLY","96844","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"206510","task:206510:statement:0:relation:root.casttable.tt0.t8.a.read.grp_tag_client_briefest_ivst_term","dm_index_n.grp_tag_client_briefest_ivst_term","CANDIDATE_ONLY","96843","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"206510","task:206510:statement:0:relation:root.casttable.tt0.t9.read.index_grp_ytj_app_start_days_last_30d","dm_index_n.index_grp_ytj_app_start_days_last_30d","FULLY_CONFIRMED","98677","1","1","CONFIRMED",""
"206853","task:206853:statement:0:relation:root.a.read.t03_intel_cond_ord","pdata_n.t03_intel_cond_ord","FULLY_CONFIRMED","189432|189434|80256|80257|80258|93518","6","1","DISJOINT|CONFIRMED",""
"206877","task:206877:statement:0:relation:root.casttable.a.doten_table.b.setop.b0.read.t98_kzzcxhjy_bbmd_ecr","pdata_n.t98_kzzcxhjy_bbmd_ecr","FULLY_CONFIRMED","207142","1","1","CONFIRMED",""
"206877","task:206877:statement:0:relation:root.casttable.a.doten_table.b.setop.b1.read.t98_kzzcxhjy_bbmd_ecr","pdata_n.t98_kzzcxhjy_bbmd_ecr","FULLY_CONFIRMED","207142","1","1","CONFIRMED",""
"207030","task:207030:statement:0:relation:root.casttable.aaa.c.d.read.t01_pty_idty_info","spdata_n.t01_pty_idty_info","CANDIDATE_ONLY","100911|100919|225910|63130","4","0","UNKNOWN|DISJOINT","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_propincrsval_fullcali_oactrela_mth_ricc","dm_index_n.index_grp1_org_propincrsval_fullcali_oactrela_mth_ricc","FULLY_CONFIRMED","202073","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_propincrsrate_fullcali_oactrela_mth_ricc","dm_index_n.index_grp1_org_propincrsrate_fullcali_oactrela_mth_ricc","FULLY_CONFIRMED","202353","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_aumnetast_muyield_oactrela_mth_all","dm_index_n.index_grp1_org_aumnetast_muyield_oactrela_mth_all","FULLY_CONFIRMED","202294","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_custaum_navsupernetrate_oactrela_mth_all","dm_index_n.index_grp1_org_custaum_navsupernetrate_oactrela_mth_all","FULLY_CONFIRMED","202307","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_empaum_navsupernetrate_mth_all","dm_index_n.index_grp1_org_empaum_navsupernetrate_mth_all","FULLY_CONFIRMED","202681","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_servcovrg_impcust_astpkgrela_year","dm_index_n.index_grp1_servcovrg_impcust_astpkgrela_year","FULLY_CONFIRMED","202516","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_losrate_richhnwcust_year","dm_index_n.index_grp1_losrate_richhnwcust_year","FULLY_CONFIRMED","202836","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_newsign_custcount_ianws_mth_ricc","dm_index_n.index_grp1_org_newsign_custcount_ianws_mth_ricc","FULLY_CONFIRMED","202401","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_covrg_fullprdtnrcust_oactrela_accumtomth_ricc","dm_index_n.index_grp1_covrg_fullprdtnrcust_oactrela_accumtomth_ricc","FULLY_CONFIRMED","202402","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_addcust_optbusi_oactrela_mth_ricc","dm_index_n.index_grp1_org_addcust_optbusi_oactrela_mth_ricc","FULLY_CONFIRMED","202538","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_addcust_buyria_oactrela_mth_ricc","dm_index_n.index_grp1_org_addcust_buyria_oactrela_mth_ricc","FULLY_CONFIRMED","202541","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_perrate_margcust_oactrela_mth_ricc","dm_index_n.index_grp1_org_perrate_margcust_oactrela_mth_ricc","FULLY_CONFIRMED","202693","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_newmvalprop_oactrela_mth_ricc","dm_index_n.index_grp1_org_newmvalprop_oactrela_mth_ricc","FULLY_CONFIRMED","202691","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_propincrsval_fullcali_oactrela_mth_ricc","dm_index_n.index_grp1_org_propincrsval_fullcali_oactrela_mth_ricc","FULLY_CONFIRMED","202073","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_propincrsval_fullcali_oactrela_mth_ricc","dm_index_n.index_grp1_org_propincrsval_fullcali_oactrela_mth_ricc","FULLY_CONFIRMED","202073","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_aumnetast_muyield_oactrela_mth_all","dm_index_n.index_grp1_org_aumnetast_muyield_oactrela_mth_all","FULLY_CONFIRMED","202294","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_aumnetast_muyield_oactrela_mth_all","dm_index_n.index_grp1_org_aumnetast_muyield_oactrela_mth_all","FULLY_CONFIRMED","202294","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_custaum_navsupernetrate_oactrela_mth_all","dm_index_n.index_grp1_org_custaum_navsupernetrate_oactrela_mth_all","FULLY_CONFIRMED","202307","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_custaum_navsupernetrate_oactrela_mth_all","dm_index_n.index_grp1_org_custaum_navsupernetrate_oactrela_mth_all","FULLY_CONFIRMED","202307","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_empaum_navsupernetrate_mth_all","dm_index_n.index_grp1_org_empaum_navsupernetrate_mth_all","FULLY_CONFIRMED","202681","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_empaum_navsupernetrate_mth_all","dm_index_n.index_grp1_org_empaum_navsupernetrate_mth_all","FULLY_CONFIRMED","202681","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_losrate_richhnwcust_year","dm_index_n.index_grp1_losrate_richhnwcust_year","FULLY_CONFIRMED","202836","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_losrate_richhnwcust_year","dm_index_n.index_grp1_losrate_richhnwcust_year","FULLY_CONFIRMED","202836","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_newsign_custcount_ianws_mth_ricc","dm_index_n.index_grp1_org_newsign_custcount_ianws_mth_ricc","CANDIDATE_ONLY","202401","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_newsign_custcount_ianws_mth_ricc","dm_index_n.index_grp1_org_newsign_custcount_ianws_mth_ricc","CANDIDATE_ONLY","202401","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_covrg_fullprdtnrcust_oactrela_accumtomth_ricc","dm_index_n.index_grp1_covrg_fullprdtnrcust_oactrela_accumtomth_ricc","FULLY_CONFIRMED","202402","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_covrg_fullprdtnrcust_oactrela_accumtomth_ricc","dm_index_n.index_grp1_covrg_fullprdtnrcust_oactrela_accumtomth_ricc","FULLY_CONFIRMED","202402","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_addcust_optbusi_oactrela_mth_ricc","dm_index_n.index_grp1_org_addcust_optbusi_oactrela_mth_ricc","CANDIDATE_ONLY","202538","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_addcust_optbusi_oactrela_mth_ricc","dm_index_n.index_grp1_org_addcust_optbusi_oactrela_mth_ricc","CANDIDATE_ONLY","202538","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_addcust_buyria_oactrela_mth_ricc","dm_index_n.index_grp1_org_addcust_buyria_oactrela_mth_ricc","CANDIDATE_ONLY","202541","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_addcust_buyria_oactrela_mth_ricc","dm_index_n.index_grp1_org_addcust_buyria_oactrela_mth_ricc","CANDIDATE_ONLY","202541","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_perrate_margcust_oactrela_mth_ricc","dm_index_n.index_grp1_org_perrate_margcust_oactrela_mth_ricc","FULLY_CONFIRMED","202693","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_perrate_margcust_oactrela_mth_ricc","dm_index_n.index_grp1_org_perrate_margcust_oactrela_mth_ricc","FULLY_CONFIRMED","202693","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_newmvalprop_oactrela_mth_ricc","dm_index_n.index_grp1_org_newmvalprop_oactrela_mth_ricc","FULLY_CONFIRMED","202691","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_newmvalprop_oactrela_mth_ricc","dm_index_n.index_grp1_org_newmvalprop_oactrela_mth_ricc","FULLY_CONFIRMED","202691","1","1","CONFIRMED",""
"207070","task:207070:statement:0:relation:root.casttable.t1.a.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_org_propincrsrate_fullcali_oactrela_mth_ricc","dm_index_n.index_grp1_org_propincrsrate_fullcali_oactrela_mth_ricc","FULLY_CONFIRMED","202353","1","1","CONFIRMED",""
