consumerTaskId,readOccurrenceId,table,before,after,reason
"208983","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_ast","dm_index_n.index_grp1_ast","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"208983","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_con_pond_potential_cust","dm_index_n.grp_tag_client_con_pond_potential_cust","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"208983","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_is_elig_std_covt_bond","dm_index_n.grp_tag_client_is_elig_std_covt_bond","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"208983","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_is_all_user_wecon_auth","dm_index_n.grp_tag_client_is_all_user_wecon_auth","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"209813","task:209813:statement:0:relation:root.casttable.covt.a.setop.b0.read.index_grp1_cust_docbkamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_docbkamt_covtrmb_tdy_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"209813","task:209813:statement:0:relation:root.casttable.covt.a.setop.b1.read.index_grp1_cust_doctranoamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_doctranoamt_covtrmb_tdy_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"209813","task:209813:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","CANDIDATE_ONLY","FULLY_CONFIRMED","FIXED_RANGE_INCLUSION"
"209813","task:209813:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"209817","task:209817:statement:0:relation:root.casttable.covt.a.setop.b0.read.index_grp1_cust_docbkamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_docbkamt_covtrmb_tdy_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"209817","task:209817:statement:0:relation:root.casttable.covt.a.setop.b1.read.index_grp1_cust_doctranoamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_doctranoamt_covtrmb_tdy_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"209817","task:209817:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","CANDIDATE_ONLY","FULLY_CONFIRMED","FIXED_RANGE_INCLUSION"
"209817","task:209817:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"210140","task:210140:statement:0:relation:root.(child-3).n.k.setop.b0.setop.b1.a.setop.b0.read.index_grp_trade_amt_exch_rcc","dm_index_n.index_grp_trade_amt_exch_rcc","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"210140","task:210140:statement:0:relation:root.(child-4).a.t2.read.index_grp1_ast","dm_index_n.index_grp1_ast","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"212630","task:212630:statement:0:relation:root.(child).t7.read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"212945","task:212945:statement:0:relation:root.casttable.setop.b0.e.setop.b0.setop.b0.setop.b0.setop.b1.read.co_seqan_exam_busiprojcnt","dm_co_n.co_seqan_exam_busiprojcnt","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"212945","task:212945:statement:0:relation:root.casttable.setop.b0.e.setop.b0.setop.b0.setop.b1.read.co_seqb2_exam_csincome","dm_co_n.co_seqb2_exam_csincome","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"212945","task:212945:statement:0:relation:root.casttable.setop.b0.e.setop.b0.setop.b1.read.recmd_dir_ivst_emp_brchexam","dm_co_n.recmd_dir_ivst_emp_brchexam","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"212945","task:212945:statement:0:relation:root.casttable.setop.b0.e.setop.b1.read.co_cust_futrib_brchexam","dm_co_n.co_cust_futrib_brchexam","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"212945","task:212945:statement:0:relation:root.casttable.setop.b1.g.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_staff_apd_net_asset_adj","dm_index_n.index_grp1_staff_apd_net_asset_adj","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218029","task:218029:statement:0:relation:root.casttable.a.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218029","task:218029:statement:0:relation:root.casttable.a.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218029","task:218029:statement:0:relation:root.casttable.b.incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218029","task:218029:statement:0:relation:root.casttable.b.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218037","task:218037:statement:0:relation:root.casttable.a.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218037","task:218037:statement:0:relation:root.casttable.a.the_net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218037","task:218037:statement:0:relation:root.casttable.a.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"218236","task:218236:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"218244","task:218244:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"218252","task:218252:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"218255","task:218255:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"218404","task:218404:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"222860","task:222860:statement:0:relation:root.(child).t7.read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"224286","task:224286:statement:0:relation:root.setop.b0.setop.b0.read.t1","dm_om_n.wt_smart_call_index_list","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"224741","task:224741:statement:0:relation:root.(child-6).read.a","dm_index_n.grp_tag_client_aum_perf_exam","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"224741","task:224741:statement:0:relation:root.(child-7).a.read.a","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"224741","task:224741:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.g","dm_index_n.grp_tag_client_corp_busi_cust_type","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"224741","task:224741:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b0.setop.b1.read.g","dm_index_n.grp_tag_client_corp_busi_cust_type","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"224741","task:224741:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b1.read.g","dm_index_n.index_grp_corp_cust_in_type","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"224741","task:224741:statement:0:relation:root.(child-9).setop.b1.a.read.grp_tag_client_is_cust_judic_frz","dm_index_n.grp_tag_client_is_cust_judic_frz","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"228803","task:228803:statement:0:relation:root.casttable.d.setop.b0.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"228803","task:228803:statement:0:relation:root.casttable.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"228803","task:228803:statement:0:relation:root.casttable.totl_incm_year.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"232164","task:232164:statement:0:relation:root.casttable.ib.read.grp_tag_corp_cust_is_ib_kpi","dm_index_n.grp_tag_corp_cust_is_ib_kpi","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232164","task:232164:statement:0:relation:root.casttable.lst1m_ast.read.index_grp1_net_ast","dm_index_n.index_grp1_net_ast","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"232164","task:232164:statement:0:relation:root.casttable.mval.read.index_grp1_ast","dm_index_n.index_grp1_ast","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"232164","task:232164:statement:0:relation:root.casttable.net_ast.read.index_grp1_net_ast","dm_index_n.index_grp1_net_ast","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"232164","task:232164:statement:0:relation:root.casttable.prd.read.grp_tag_client_cust_purch_finprd_type","dm_index_n.grp_tag_client_cust_purch_finprd_type","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232164","task:232164:statement:0:relation:root.casttable.pvt.read.grp_tag_corp_cust_is_pvt_kpi","dm_index_n.grp_tag_corp_cust_is_pvt_kpi","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232164","task:232164:statement:0:relation:root.casttable.srp.a.setop.b0.read.index_grp1_tbbbamt_srp_civ_tdy_retandorgcntr","dm_index_n.index_grp1_tbbbamt_srp_civ_tdy_retandorgcntr","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232164","task:232164:statement:0:relation:root.casttable.srp.a.setop.b1.read.index_grp1_tbbbamt_srp_assm_tdy_retandorgcntr","dm_index_n.index_grp1_tbbbamt_srp_assm_tdy_retandorgcntr","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232652","task:232652:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232675","task:232675:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232676","task:232676:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"232677","task:232677:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"234130","task:234130:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"234954","task:234954:statement:0:relation:root.(child-2).t2.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_ast","dm_index_n.index_grp1_ast","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"234954","task:234954:statement:0:relation:root.(child-2).t2.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"234954","task:234954:statement:0:relation:root.(child-2).t2.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"236184","task:236184:statement:0:relation:root.casttable.t4.read.aum_asset_ast_style_cd","pdata_nds.aum_asset_ast_style_cd","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"236483","task:236483:statement:0:relation:root.(child).k.t1.read.index_grp1_cust_income_fullcali_mth_ricc","dm_index_n.index_grp1_cust_income_fullcali_mth_ricc","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"236483","task:236483:statement:0:relation:root.(child-1).it2.it1.setop.b0.setop.b0.setop.b1.read.index_grp1_cust_income_fullcali_mth_ricc","dm_index_n.index_grp1_cust_income_fullcali_mth_ricc","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"236483","task:236483:statement:0:relation:root.(child-1).it2.it1.setop.b0.setop.b1.read.index_grp1_cust_income_fullcali_mth_ricc","dm_index_n.index_grp1_cust_income_fullcali_mth_ricc","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"237421","task:237421:statement:0:relation:root.(child-1).read.aum_org_base_info","pdata_nds.aum_org_base_info","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"237421","task:237421:statement:0:relation:root.(child-4).read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"237505","task:237505:statement:0:relation:root.setop.b0.setop.b0..read.t3","pdata_nds.aum_emp_base_info","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"237505","task:237505:statement:0:relation:root.setop.b0.setop.b1..read.t3","pdata_nds.aum_emp_base_info","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"237505","task:237505:statement:0:relation:root.setop.b1..read.t3","pdata_nds.aum_emp_base_info","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"237804","task:237804:statement:0:relation:root.c.read.wt_crd_potential_cust_dev_label_s","dm_crd_n.wt_crd_potential_cust_dev_label_s","CANDIDATE_ONLY","FULLY_CONFIRMED","DAY_SAME_GRAIN_POLICY"
"237807","task:237807:statement:0:relation:root.(child).t1.read.aum_emp_base_info","pdata_nds.aum_emp_base_info","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"237807","task:237807:statement:0:relation:root.(child-2).k.setop.b1.hh.read.hold_tag_relation","dm_index_n.hold_tag_relation","CANDIDATE_ONLY","UNRESOLVED","READ_SCOPE_BINDING_REQUIRED"
"239134","task:239134:statement:0:relation:root.casttable.setop.b0.ast.read.cust_opt_ast_day","dm_opt_n.cust_opt_ast_day","CANDIDATE_ONLY","FULLY_CONFIRMED","FIXED_RANGE_INCLUSION"
"239134","task:239134:statement:0:relation:root.casttable.setop.b1.ast.read.cust_opt_ast_day","dm_opt_n.cust_opt_ast_day","CANDIDATE_ONLY","FULLY_CONFIRMED","FIXED_RANGE_INCLUSION"
"244873","task:244873:statement:0:relation:root.casttable.n1.t.a9.t.read.index_grp1_staff_apd_net_asset_adj","dm_index_n.index_grp1_staff_apd_net_asset_adj","CANDIDATE_ONLY","UNRESOLVED","WRITE_PARTITION_VALUE_MISSING"
"95834","task:95834:statement:0:relation:root.k.read.wt_taum_emp_assn_indi_data","dm_om_n.wt_taum_emp_assn_indi_data","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
"95854","task:95854:statement:0:relation:root.k.read.wt_taum_ins_assn_indi_data","dm_om_n.wt_taum_ins_assn_indi_data","CANDIDATE_ONLY","UNRESOLVED","OTHER_EXPRESSION_OR_RANGE_NOT_PROVEN"
